brewery,brewery_type,address,city,zipcode,county,latitude,longitude,year_established,guild_member,closed_since_2022,untappd_profile_link,leg_district,month,production
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,10,May,6.25
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,10,June,6.56
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,10,July,6.57
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,10,August,6.75
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,10,September,5.25
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,10,October,5.82
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,10,November,5.96
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,10,December,3.41
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,10,total_annual,64.31
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,January,11.1
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,February,4.6
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,March,34.4
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,April,62.8
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,May,39.65
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,June,55.5
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,July,66.1
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,August,67.5
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,September,70.55
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,October,44.56
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,November,31.0
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,December,19.9
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,40,total_annual,507.66
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,January,4.43
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,February,1.95
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,March,0.76
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,April,1.73
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,May,4.26
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,June,2.14
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,July,
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,August,1.62
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,September,0.9
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,October,
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,November,
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,December,7.93
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,37,total_annual,25.72
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,January,
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,February,
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,March,11.63
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,April,12.57
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,May,13.29
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,June,13.0
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,July,11.72
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,August,14.81
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,September,15.18
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,October,10.93
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,November,12.59
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,December,9.94
Another Round Brewing Company,brewpub,745 N Grand Ave #102,Pullman,99163,Whitman,46.73590969,-117.1759123,2021,0,0,https://untappd.com/AnotherRoundBrewingCo/beer,9,total_annual,125.66000000000004
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,January,8.3
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,February,8.64
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,March,11.75
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,April,8.32
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,May,7.43
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,June,
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,July,16.94
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,August,8.3
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,September,
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,October,16.11
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,November,7.31
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,December,8.36
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,19,total_annual,101.46000000000002
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,January,362.67
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,February,329.33
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,March,483.91
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,April,472.59
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,May,394.46
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,June,557.23
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,July,502.5
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,August,624.47
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,September,356.63
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,October,366.27
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,November,404.17
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,December,360.64
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,40,total_annual,5214.87
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,January,13.84
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,February,14.67
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,March,15.5
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,April,28.0
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,May,12.83
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,June,21.33
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,July,21.16
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,August,25.33
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,September,10.0
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,October,11.34
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,November,12.17
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,December,13.02
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,38,total_annual,199.19
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,January,11.5
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,February,22.4
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,March,16.0
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,April,14.2
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,May,
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,June,30.3
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,July,12.0
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,August,
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,September,22.6
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,October,
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,November,36.55
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,December,3.3
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,8,total_annual,168.85
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,January,
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,February,7.71
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,March,5.42
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,April,
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,May,11.71
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,June,11.79
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,July,6.48
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,August,9.23
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,September,6.61
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,October,
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,November,7.7
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,December,10.67
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,42,total_annual,77.32
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,44,January,8.33
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,44,February,5.83
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,44,March,2.59
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,44,April,8.8
